Run_ID,P_0,P_100,P_200,P_300,P_400,P_500,P_600,P_700,P_800,P_900,P_1000,A_0,A_100,A_200,A_300,A_400,A_500,A_600,A_700,A_800,A_900,A_1000,LeakLabel,Leak_Location
278,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,437743.29613007,429320.580834635,420897.865539201,412475.150243766,404052.434948331,0.0199517529485162,0.0038605035484214,0.028623563931394,0.0688835795654061,0.0429797416798853,0.210474411116665,0.352568967230993,0.102495774200889,0.0481525087640446,0.00857827512583674,-0.00760154422854096,leak,569.02
279,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.00648508427927415,-0.00346174928636882,0.0283964957756745,-0.0474271519114695,0.0228957517501402,-0.0290967408130054,0.0212281300152489,0.0158638711992828,-0.0206240621502974,-0.0338395533597071,-0.0119343092628211,not leak,NaN
280,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.00683515445550475,0.0531941603416268,0.0110493572816599,-0.015579760367133,-0.00919514785396446,-0.025628772394667,0.0068491538597356,-0.0587332849033277,-0.000398557981970836,-0.0185112200857289,0.0101721584390451,not leak,NaN
281,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,404998.011752555,-0.0131097925062998,0.0315824959917839,-0.0337652919915488,-0.0151954678682307,-0.0116196072210189,-0.0262924163457829,0.0326323605959873,0.0259198180761521,0.0949295183810855,0.345683056031827,0.229421390500171,leak,928.61
282,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0110011881990084,-0.0026614776362424,-0.0200918958634283,-0.00778583725433223,-0.00449983845571981,-0.0106542799691365,-0.00159368731031469,0.0283271342610605,-0.00394481532223376,-0.0392165143996992,0.0250142133739921,not leak,NaN
283,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,421134.190711654,412711.475416219,404288.760120784,0.00845529745548259,0.0228514276110004,0.00190191730980407,0.00912324634710516,0.00708921393791071,0.0572004915880733,0.160357132855776,0.502895256577867,0.134636299135228,0.0381471258562695,0.0445889208853733,leak,704.83
284,500000,491577.284704565,467632.450039015,459209.734743581,450787.019448146,442364.304152711,433941.588857276,425518.873561842,417096.158266407,408673.442970972,400250.727675538,0.0933394598761204,0.36575100167014,0.265199999992369,0.0556301641524886,-0.00180323581203371,0.0156821797459724,-0.00234268347507981,-0.0312901749825598,-0.00931870387800166,0.0103340921866227,0.00754238024558825,leak,132.85
285,500000,477953.361713326,469530.646417891,461107.931122457,452685.215827022,444262.500531587,435839.785236152,427417.069940718,418994.354645283,410571.639349848,402148.924054414,0.169814950570984,0.421216414313209,0.151970116093253,0.0256667842687662,-0.000391395015618232,-0.0173244346192783,-0.00114408280041674,-0.00262538116059183,-0.00816628345960881,0.0225002547510975,0.0292238547738383,leak,81.2
286,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0255752471052903,0.0294335088631143,0.00642540949200751,0.0125816414143416,-0.0137875461578701,0.0460321837149245,-0.0273744531652143,0.00307583604275711,0.00179470176308987,0.00369564518452844,0.00543648817852748,not leak,NaN
287,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,418140.943283157,409718.227987722,401295.512692287,0.0308587669789665,-0.010445214846512,0.0198141744872126,0.000363313738843067,0.031886610979987,0.0243160386208056,0.0732949368587233,0.314684620054556,0.283125171285992,0.0875317022322182,-0.0262881011885577,leak,745.7
288,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0109162244835053,-0.00913394163720075,0.00643009129743836,-0.00701859123166007,-0.0273281019101838,-0.00206238350120473,-0.00285984705481887,-0.0228104676042719,0.00396948834747957,0.0135937031422513,-0.00633985267229356,not leak,NaN
289,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0110202837576329,0.0100038062884909,-0.00220381445887431,-0.00580437207070008,0.00210534294903676,0.00188041563407156,-0.00767686152950226,0.0177520454995964,-0.012491876267533,-0.00322608715867209,0.0308323546205099,not leak,NaN
290,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,432793.117412379,424370.402116945,415947.68682151,407524.971526075,-0.0174973585367252,0.0222595767268467,-0.00300993284339239,0.0075768829348735,0.0261330709342468,0.0857873082568877,0.229328116267715,0.266336803077027,0.108597142601327,0.0644813725740546,0.00304700309029238,leak,655.21
291,500000,491577.284704565,483154.569409131,474731.854113696,455466.659077824,447043.94378239,438621.228486955,430198.51319152,421775.797896086,413353.082600651,404930.367305216,0.0214512784428774,0.0546842231134668,0.0892443055782907,0.305741789724098,0.224638379563888,0.0855379193325258,0.0230961086350685,-0.0429178496244172,-0.0242185842402245,0.0132710216497635,0.0157759461466848,leak,336.98
292,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0238464137024047,0.0168341534602569,-0.00149172241177753,0.0274542236491713,-0.00239973904188339,-0.0243033660593686,0.0277662612714603,0.0368157904934861,0.0362040989302679,-0.00848668051757255,0.00679390891976313,not leak,NaN
293,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.00788030931212741,-0.00472077418520731,0.0200490771797801,-0.010166119178448,-0.00353060706656743,0.00866621897537458,0.0244389774193298,-0.0265576152024825,-0.00839498624841883,0.0203594406128875,0.00216863196274082,not leak,NaN
294,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,425821.606792116,417398.891496681,408976.176201247,400553.460905812,-0.0527297238001429,0.0176267666784977,0.00797387280401989,0.0232957196824428,0.0107492196920927,0.141112277101672,0.430049052359191,0.198793207669255,0.0473321226187586,0.0729254640062394,-0.0239527412229053,leak,613.48
295,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.000809621874456138,-0.0087501272847183,-0.0203187872566889,-0.0187008017698647,0.0562911589323719,-0.00749604286002947,-0.00355027076401903,-0.017260896771578,-0.00343225471948203,0.0150802841883186,0.0566423222341651,not leak,NaN
296,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.000811990843044373,0.00340398319956933,0.0153675798661019,-0.00458267815777834,0.00612474309637669,-0.0085389404614458,-0.0317397751364899,0.00399801535039291,-0.00249394975644043,0.0228237869186517,-0.0164783836280243,not leak,NaN
297,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0237283521168825,-0.0194730710992688,-0.0325890453843341,0.0108530396670954,-0.0394657039964991,-0.0236814497899605,-0.000179307718022832,0.0275352619316223,0.00915767084844583,-0.0610012435711667,-0.0144924535201053,not leak,NaN
298,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.01775138863564,-0.0111847279674455,0.0313153354577943,0.0189180770418026,-0.0146699798586732,0.0351844921371207,-0.0298845493391659,0.021497922075572,-0.0110598291862724,0.00535605964130703,0.00792123854331429,not leak,NaN
299,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0250873143837466,-0.0332380879884072,-0.0287493735515768,-0.0273708332499271,-0.0110474772959479,0.0153132641846915,-0.00680719814044639,0.0117042909152979,-0.00782896622720128,0.00171717478165432,-0.0122785637414805,not leak,NaN
300,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,418597.465468664,410174.750173229,401752.034877795,0.00401162655703709,-0.00267068640237805,-0.0145694643620176,0.000506991876167767,0.00385829805180989,0.0389726762818432,0.152622486626266,0.333202980965463,0.223528239696767,0.125870244945222,0.0457622451236936,leak,735.08
301,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,435927.331678707,427504.616383273,419081.901087838,410659.185792403,402236.470496969,-0.00714951396670972,0.00501913005131845,0.00759190940777212,0.0297589515780224,0.119236991887455,0.413778052315157,0.223295399646899,0.0805631355456619,0.0286484227344304,0.0311478576322621,0.0280262392928391,leak,526.32
302,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,413763.806111339,405341.090815905,0.0051321528307808,-0.00860917392185185,-0.010021000945056,0.00102400749573114,-0.0271816066722395,-0.0131571133004848,0.0135102213183853,0.0617750941981148,0.203440540215294,0.378198528473514,0.132221529692075,leak,880.2
303,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0126170594791614,-0.0151543207851324,-0.00235734987021667,-0.039082259059166,0.00777826098894139,-0.0047352457495213,0.0217544818133003,0.0073715334390663,-0.000325764777359539,0.0163732681945677,-0.00122350811861612,not leak,NaN
304,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0208717781454293,0.0305761916400205,-0.00339288385850542,0.000552737605835775,-0.0338361131805422,0.0135541488777164,-0.0310054747761103,-0.00398214005215172,0.0182205812217163,0.00576679188526356,0.00147063420255854,not leak,NaN
305,500000,491577.284704565,483154.569409131,474731.854113696,456298.950043596,447876.234748161,439453.519452726,431030.804157292,422608.088861857,414185.373566422,405762.658270988,0.0115950740484187,0.0432225167723043,0.0952828106983216,0.341993745983984,0.218787175329305,0.0430811456939765,0.015775987411339,-0.0124192294964164,0.0331011630023703,0.00434566033023159,0.00796811934005923,leak,337.31
306,500000,481027.127495196,472604.412199761,464181.696904327,455758.981608892,447336.266313457,438913.551018022,430490.835722588,422068.120427153,413645.405131718,405222.689836284,0.252479555824851,0.290202256049192,0.0811168993111086,0.0381468379240488,0.0295793241986133,-0.0143100220585673,0.0194699262601929,-0.0269620747948987,0.0245444512119037,0.0111026208646116,-0.0290631978970389,leak,63.45
307,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0137063217148234,0.0200669988440063,0.0144710808743654,0.0149318649014075,0.0351330263148893,0.0123680760326564,-0.0167310390151265,0.000782823731481286,-0.0270039300198737,0.0117946759549043,-0.0224910440235393,not leak,NaN
308,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,442025.990159042,433603.274863608,425180.559568173,416757.844272738,408335.128977304,399912.413681869,0.0202301919592509,0.0512950345123053,0.0338932217866752,0.112852716479423,0.337960338789051,0.266625502329582,0.108187868766981,0.0248329034767522,0.00408527063698485,-0.000247399212031151,-0.000522871450528023,leak,440.91
309,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,415979.277849988,407556.562554553,-0.0262265788210861,0.00150207105839354,-0.018762231790859,0.0218248547780206,-0.0127267889852835,0.0186845730165111,0.0132202025922168,0.0573669098912995,0.224514291968638,0.348301539356229,0.105903958095871,leak,865.61
310,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,414877.238241404,406454.522945969,-0.0275703134105059,-0.0173533738520755,0.0131575596706056,0.0180380820451571,-0.00874884522299,0.0175614738214403,0.0217461221338416,0.0830812417798993,0.3399335798282,0.208945872625459,0.0524271027180157,leak,832.98
311,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.00969383333739251,0.012024158907363,0.0042385621507453,0.033388181970404,-0.00221591168991733,-0.00675841748473122,-0.0113987854281021,-0.00245880792136062,0.00755751707329238,0.00448305854476396,0.00815360921426781,not leak,NaN
312,500000,491577.284704565,471095.851270283,462673.135974849,454250.420679414,445827.705383979,437404.990088544,428982.27479311,420559.559497675,412136.84420224,403714.128906806,0.031056446364402,0.157229511071891,0.387272645604334,0.122084291240913,0.0225066372298296,-0.00994455215156257,-0.0198183427506822,-0.0398445040881633,0.0495247392518564,0.0102083626930254,-0.0229748517098425,leak,180.55
313,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.00110749984740729,0.00463028398717092,-0.0190159989822969,0.0323772422180919,-0.0246917098759482,-0.00479247909825618,0.016428129259587,0.0106615317755932,-0.0464957259237151,0.0290465733475549,-0.0324400274978411,not leak,NaN
314,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,434349.060855658,425926.345560223,417503.630264789,409080.914969354,400658.199673919,0.0145335279072331,0.0264332572750853,0.0297078255318676,0.039472140025203,0.105585185150506,0.356130215482447,0.205584702916994,0.0814198142008402,0.0256637073849525,0.0314993246645845,-0.0147075108409779,leak,530
315,500000,491577.284704565,471288.496267974,462865.780972539,454443.065677104,446020.35038167,437597.635086235,429174.9197908,420752.204495366,412329.489199931,403906.773904496,0.0424734061303917,0.156226888409196,0.479869276781171,0.12981446810562,0.0467319852213322,0.00867999795380682,0.000391841736641513,-0.00882403487491276,0.00551232070969544,-0.0262016067294796,-0.01688707513065,leak,198.16
316,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0193824104938674,-0.0100591493565069,-0.0189941951657542,-0.00328532684479556,0.00356881590290211,-0.0106832674839959,0.011416339040582,0.01710401676528,-0.0211973554325081,-0.0195601723532731,-0.0141768747032316,not leak,NaN
317,500000,491577.284704565,483154.569409131,474731.854113696,457350.79975057,448928.084455135,440505.3691597,432082.653864266,423659.938568831,415237.223273396,406814.507977962,0.0275537734715849,0.0448957191083501,0.0938598929019397,0.35857183581587,0.197368984207204,0.0620058051510535,-0.00151097985398769,0.0197584906581107,0.029908798110137,-0.0205157123330727,-0.0244409795846352,leak,326.23
318,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.00145258085332498,-0.0378916158370823,-0.01371592598154,0.00401625269121466,-0.017532949526105,0.0284947664690319,-0.00244229374670372,0.0205058139883373,0.00586488429954234,-0.0306449035932119,-0.00315908160799151,not leak,NaN
319,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,449439.460164492,441016.744869057,432594.029573622,424171.314278188,415748.598982753,407325.883687318,0.0173700090237689,0.0189596490299816,0.0603700510868768,0.072417498746059,0.146945807600912,0.492027623983822,0.152502347643149,0.0223549338351581,0.0294878627815238,-0.0145732324570438,-0.00431191903511584,leak,497.57
320,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.00238436315570102,-0.00329147495578353,0.0168266544066725,-0.000739825716951187,0.00546832702189068,-0.00921250272808278,0.0118074556625071,-0.00507264786494596,0.0274581795530598,-0.00346187821322271,0.00561303722133519,not leak,NaN
321,500000,491577.284704565,483154.569409131,463667.934869872,455245.219574438,446822.504279003,438399.788983568,429977.073688134,421554.358392699,413131.643097264,404708.927801829,0.020752446724884,0.0544762937035998,0.185846056795597,0.463715935486601,0.161065944967422,0.0251008586447283,0.00250478940955533,0.0236652491354065,9.11554386554619e-05,-0.00499501673304539,0.00840133000767943,leak,293.57
322,500000,491577.284704565,472738.138545891,464315.423250456,455892.707955022,447469.992659587,439047.277364152,430624.562068718,422201.846773283,413779.131477848,405356.416182414,0.041204895526593,0.197366288362104,0.407706126781994,0.116550677404384,0.0425752122340267,0.00269760382949027,0.0163695851303126,-0.00247750708417404,0.036988830661425,-0.0633257236400597,-0.00240114983523212,leak,180.13
323,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,408686.149656801,400263.434361366,0.00417667314451704,-0.0459824458703304,0.0114109472857352,-0.012805568651231,0.03119801554433,0.0194319805196647,0.022083915611337,0.0622967561614109,0.183537196969386,0.479319882596943,0.143256177726935,leak,892.93
324,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,447195.356543807,438772.641248372,430349.925952938,421927.210657503,413504.495362068,405081.780066633,0.0106660247642152,-0.0251996409430775,0.03758735060326,0.101168226903668,0.432946636622207,0.200392346826142,0.0574356610258449,0.0202753824675673,-0.0112781760144937,0.032283462589533,-0.00515398433594238,leak,409.74
325,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0209669110776256,-0.00260735567646031,-0.0246262514066548,0.00857416707889709,0.00258761011171962,0.0147414308059854,-0.0216462837667663,-0.0118100276199618,0.0134475323702542,-0.00517922953373163,-0.0503989209082115,not leak,NaN
326,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0335161634168218,-0.0288391044872166,-0.0123758627397349,0.0136689742125373,0.0232218874711951,-0.0148871624809704,0.0343961182358812,0.00790282692085944,0.0157465562317714,-0.00483270308245721,0.0059794562519649,not leak,NaN
327,500000,491577.284704565,474284.340366226,465861.625070791,457438.909775357,449016.194479922,440593.479184487,432170.763889053,423748.048593618,415325.333298183,406902.618002749,0.0606737415104173,0.233772001356842,0.336465185319844,0.119301550297722,0.0663946744117682,0.00763406460949747,0.0146665642923539,0.00553293224610139,0.029313870433903,0.00271688575283252,0.003891723448477,leak,165.8
328,500000,491577.284704565,473042.923310929,464620.208015495,456197.49272006,447774.777424625,439352.062129191,430929.346833756,422506.631538321,414083.916242887,405661.200947452,0.0823494394988687,0.192252852350804,0.493624057935696,0.162143750859483,0.0276974559581373,0.01775838759286,-0.00866990794548795,-0.0208271093092259,0.0244135238913012,0.020670675974486,0.0301763736219805,leak,197.18
329,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0356113930972834,0.0300896938451091,-0.0100335666278527,0.00763445754030958,-0.0212570281963941,0.00146084263770562,0.0156451303121923,-0.0034768777943185,-0.0217823317287456,-0.0227965868997819,0.0130619480405839,not leak,NaN
330,500000,491577.284704565,469331.391047428,460908.675751994,452485.960456559,444063.245161124,435640.52986569,427217.814570255,418795.09927482,410372.383979385,401949.668683951,0.0705081877368759,0.264571049359205,0.355279021854548,0.106046678247925,0.0488085499848015,-0.0171170875198225,0.00395164755600468,0.00204376169621488,0.0232649217322816,-0.0381516850642997,-0.000855063709321394,leak,167.88
331,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0112070842155266,0.0373331646497017,0.0376929945180693,0.0105410137935958,-0.00481838756010177,0.0180262323595444,0.00633705645148704,0.0117171489059304,0.00435421519018223,-0.0133620187783151,0.0366233036974766,not leak,NaN
332,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.00350318204711698,0.0120393200103409,-0.0338069075548231,-0.0312404035248408,-0.000442282638754327,-0.0253537415491252,0.0337355382659674,0.00662695074374388,0.0207286362779636,-0.0375246348815099,-0.000888717458458724,not leak,NaN
333,500000,491577.284704565,467170.115730518,458747.400435084,450324.685139649,441901.969844214,433479.25454878,425056.539253345,416633.82395791,408211.108662476,399788.393367041,0.0920954064478444,0.349528260115043,0.209628410912195,0.058684715843007,0.033299726577794,-0.016781663628654,-0.0212774286364928,0.020951646581279,-0.000921078121506347,-0.033356509962211,-0.00588599066288378,leak,132.08
334,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.00145064090981673,0.00458400648825506,-0.000755955192188729,-0.0373455975838825,0.00161163263285528,-0.0355608216044361,0.0396914570498554,0.0132382842107228,0.00916374617669085,-0.0301022709381548,-0.0107410305269765,not leak,NaN
335,500000,491577.284704565,473597.618686058,465174.903390623,456752.188095189,448329.472799754,439906.757504319,431484.042208885,423061.32691345,414638.611618015,406215.896322581,0.143595243977922,0.364772680245963,0.216114119547172,0.0869360352284588,0.0151232232896837,0.0100722919488583,0.0160499098534745,0.00500345042402501,0.00332123063669575,-0.0080951766526301,-0.0140020332784506,leak,125.73
336,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0138089444879883,0.0626826099228302,-0.0228832447765202,0.0121260600357758,-0.0385922318029524,0.0169057886927568,-0.0117444281538553,0.00323889049739625,0.0211475404332231,0.0260026335083827,-0.00901730435149631,not leak,NaN
337,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,420391.464874128,411968.749578693,403546.034283258,-0.00181899562468583,0.00297514081375681,0.00239216699517141,-0.0326295566232971,0.0386285909467343,0.0369124615695445,0.124680348212198,0.282911663619602,0.281008297641203,0.0814696136007219,0.0230371137773535,leak,750.91
338,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0123867856451536,0.0287882413508683,0.0113569647741986,-0.0129000335160317,-0.00699311111662521,-0.0046947986340972,-0.00670116337452425,0.00811470114848869,-0.00846208004093946,0.03534229937854,0.0158546731822254,not leak,NaN
339,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.013971393418138,0.0121547765840408,-0.0304385225952001,0.0176329949768136,0.0254568236881996,-0.0342128105109519,0.00199406139701821,-0.020535757000334,0.0178359412018852,-0.00468926302265295,0.02805362057168,not leak,NaN
340,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.016109771283277,-0.00320563809486308,0.0023754268216006,-0.042255342164059,0.0135735561016796,-0.00056899655067661,0.00485441708545828,-0.0320782834382109,0.0159009765798004,-0.00490297212021461,0.0257395299830989,not leak,NaN
341,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,434497.112324986,426074.397029552,417651.681734117,409228.966438682,400806.251143248,0.0501160454478823,0.0275063181868609,0.0189527258201921,0.0726024306331264,0.161929265040956,0.504978727960382,0.142944206272392,0.0563930349239019,0.0201085201207905,-0.00752157925302945,0.0310266737545288,leak,502.5
342,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0104946704006899,-0.0193210132672964,0.00578844041687517,-0.0189148347973027,-0.00169825148517353,0.0227504881416418,-0.00726525535004713,-0.00211879861054489,0.0128388562680957,-3.41551048587365e-05,-0.00365539727403144,not leak,NaN
343,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,431154.005849975,422731.29055454,414308.575259106,405885.859963671,0.00778258126024326,0.00201726487055819,-0.00575833625886547,0.026475112471982,0.0604833280362255,0.111078737511991,0.400485769897764,0.219754164487907,0.0754171479840467,0.0626313320736386,0.0114635958744498,leak,627.13
344,500000,491577.284704565,467759.416742718,459336.701447283,450913.986151848,442491.270856414,434068.555560979,425645.840265544,417223.124970109,408800.409674675,400377.69437924,0.0246040842875455,0.20689692404006,0.413038714744725,0.141681616865669,0.0657774608544435,0.0293262555051881,0.00565578410420698,-0.0105544315072814,-0.0202438476273598,-0.000454557389598501,0.00504280326180263,leak,186.58
345,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.00412016815136954,0.00788744073974757,-0.0102931429736222,-0.0231889706791532,0.000275443567821643,-0.0238516525035099,-0.0014660006029392,0.00174281775757857,-0.0294227109447203,-0.0035602772963832,0.0189378190784428,not leak,NaN
346,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0220782451004514,-0.00289703805238882,-0.000835275434584763,0.000946363922090622,-0.0142822931565891,-0.0129610277408084,0.0221909291911329,-0.0297397142202252,-0.0200223768458094,0.00136925694498303,-0.00610163823396822,not leak,NaN
347,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.00925483495360071,0.00346745316720677,0.01020522974544,0.0304512307984125,-0.0168775267550326,-0.0323754729985024,-0.00947594860863691,0.023640897127217,-0.00994647853807748,-0.00742249659863312,0.00263744442527557,not leak,NaN
348,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,442709.839332696,434287.124037261,425864.408741827,417441.693446392,409018.978150957,400596.262855523,-0.00354256494593178,0.0303174157057833,0.0217553152878623,0.0750087098111545,0.139572154702422,0.493349987520279,0.169514813903365,0.0234288812462636,-0.0237143261863366,-0.00219671524458842,-0.0058256117733831,leak,497.26
349,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.026457794800787,0.0171047194317529,-0.010855836855214,-0.00307629231435745,-0.0122301507717041,0.000727756620207777,0.00200866166976469,0.0174855683589282,-0.0176777668173738,-0.0255961049651436,0.0166292767891039,not leak,NaN
350,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.00590984747016838,0.0193969278352927,0.000142039503534728,-0.0124841512621257,0.0205045718340508,-0.0204282729252189,-0.0401414746737492,-0.0285913586969668,0.0053438585519883,0.00950482280467545,0.0296186558238746,not leak,NaN
351,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0142062760879237,-0.0120972934920621,0.0115787401642265,0.0120565099123889,-0.00080155481667248,0.0308194984461897,-0.021985489300659,-0.0119361566888924,-0.0182757558351392,0.003978090237415,-0.0048773136338392,not leak,NaN
352,500000,491577.284704565,469012.952356473,460590.237061038,452167.521765604,443744.806470169,435322.091174734,426899.375879299,418476.660583865,410053.94528843,401631.229992995,0.0184662415883181,0.255805970540166,0.354361527348342,0.118742378473088,-0.00820060564002616,0.0332267725063984,-0.00843447529737768,0.0077954587749862,-0.0130003198992264,-0.0332570186569063,0.00438020845889211,leak,164.79
